7361	3	0
7363	3	0
7365	3	0
7367	3	0
7369	3	0
7371	3	0
7373	3	0
7375	3	0
7377	3	0
7379	3	0
7381	3	0
7383	3	0
7385	3	0
7387	3	0
7389	3	0
7391	3	0
7393	3	0
7395	3	0
7397	3	0
7399	3	0
7401	3	0
7403	3	0
7405	3	0
7407	3	0
7409	3	0
7411	3	0
7413	3	0
7415	3	0
7417	3	0
7419	3	0
7421	3	0
7423	3	0
7425	3	0
7427	3	0
7429	3	0
7431	3	0
7433	3	0
7435	3	0
7437	3	0
7439	3	0
7441	3	0
7443	3	0
7445	3	0
7447	3	0
7449	3	0
7451	3	0
7453	3	0
7455	3	0
7457	3	0
7459	3	0
7461	3	0
7463	3	0
7465	3	0
7467	3	0
7469	3	0
7471	3	0
7473	3	0
7475	3	0
7477	3	0
7479	3	0
7481	3	0
7483	3	0
7485	3	0
7487	3	0
7489	3	0
7491	3	0
7493	3	0
7495	3	0
7497	3	0
7499	3	0
7501	3	0
7503	3	0
7505	3	0
7507	3	0
7509	3	0
7511	3	0
7513	3	0
7515	3	0
7517	3	0
7519	3	0
7521	3	0
7523	3	0
7525	3	0
7527	3	0
7529	3	0
7531	3	0
7533	3	0
7535	3	0
7537	3	0
7539	3	0
7541	3	0
7543	3	0
7545	3	0
7547	3	0
7549	3	0
7551	3	0
7553	3	0
7555	3	0
7557	3	0
7559	3	0
7561	3	0
7563	3	0
7565	3	0
7567	3	0
7569	3	0
7571	3	0
7573	3	0
7575	3	0
7577	3	0
7579	3	0
7581	3	0
7583	3	0
7585	3	0
7587	3	0
7589	3	0
7591	3	0
7593	3	0
7595	3	0
7597	3	0
7599	3	0
7601	3	0
7603	3	0
7605	3	0
7607	3	0
7609	3	0
7611	3	0
7613	3	0
7615	3	0
7617	3	0
7619	3	0
7621	3	0
7623	3	0
7625	3	0
7627	3	0
7629	3	0
7631	3	0
7633	3	0
7635	3	0
7637	3	0
7639	3	0
7641	3	0
7643	3	0
7645	3	0
7647	3	0
7649	3	0
7651	3	0
7653	3	0
7655	3	0
7657	3	0
7659	3	0
7661	3	0
7663	3	0
7665	3	0
7667	3	0
7669	3	0
7671	3	0
7673	3	0
7675	3	0
7677	3	0
7679	3	0
7681	3	0
7683	3	0
7685	3	0
7687	3	0
7689	3	0
7691	3	0
7693	3	0
7695	3	0
7697	3	0
7699	3	0
7701	3	0
7703	3	0
7705	3	0
7707	3	0
7709	3	0
7711	3	0
7713	3	0
7715	3	0
7717	3	0
7719	3	0
7721	3	0
7723	3	0
7725	3	0
7727	3	0
7729	3	0
7731	3	0
7733	3	0
7735	3	0
7737	3	0
7739	3	0
7741	3	0
7743	3	0
7745	3	0
7747	3	0
7749	3	0
7751	3	0
7753	3	0
7755	3	0
7757	3	0
7759	3	0
7761	3	0
7763	3	0
7765	3	0
7767	3	0
7769	3	0
7771	3	0
7773	3	0
7775	3	0
7777	3	0
7779	3	0
7781	3	0
7783	3	0
7785	3	0
7787	3	0
7789	3	0
7791	3	0
7793	3	0
7795	3	0
7797	3	0
7799	3	0
7801	3	0
7803	3	0
7805	3	0
7807	3	0
7809	3	0
7811	3	0
7813	3	0
7815	3	0
7817	3	0
7819	3	0
7821	3	0
7823	3	0
7825	3	0
7827	3	0
7829	3	0
7831	3	0
7833	3	0
7835	3	0
7837	3	0
7839	3	0
7841	3	0
7843	3	0
7845	3	0
7847	3	0
7849	3	0
7851	3	0
7853	3	0
7855	3	0
7857	3	0
7859	3	0
7861	3	0
7863	3	0
7865	3	0
7867	3	0
7869	3	0
7871	3	0
7873	3	0
7875	3	0
7877	3	0
7879	3	0
7881	3	0
7883	3	0
7885	3	0
7887	4	0
7889	4	0
7891	4	0
7893	4	0
7895	4	0
7897	4	0
7899	4	0
7901	4	0
7903	4	0
7905	4	0
7907	4	0
7909	4	0
7911	4	0
7913	4	0
7915	4	0
7917	4	0
7919	4	0
7921	4	0
7923	4	0
7925	4	0
7927	4	0
7929	4	0
7931	4	0
7933	4	0
7935	3	0
7937	3	0
7939	3	0
7941	3	0
7943	3	0
7945	3	0
7947	3	0
7949	3	0
7951	3	0
7953	3	0
7955	3	0
7957	3	0
7959	3	0
7961	3	0
7963	3	0
7965	3	0
7967	3	0
7969	3	0
7971	3	0
7973	3	0
7975	3	0
7977	3	0
7979	3	0
7981	3	0
7983	3	0
7985	3	0
7987	3	0
7989	3	0
7991	3	0
7993	3	0
7995	3	0
7997	3	0
7999	3	0
8001	3	0
8003	3	0
8005	3	0
8007	3	0
8009	3	0
8011	3	0
8013	3	0
8015	3	0
8017	3	0
8019	3	0
8021	3	0
8023	3	0
8025	3	0
8027	3	0
8029	3	0
8031	3	0
8033	3	0
8035	3	0
8037	3	0
8039	3	0
8041	3	0
8043	3	0
8045	3	0
8047	3	0
8049	3	0
8051	3	0
8053	3	0
8055	3	0
8057	3	0
8059	3	0
8061	3	0
8063	3	0
8065	3	0
8067	3	0
8069	3	0
8071	3	0
8073	3	0
8075	3	0
8077	3	0
8079	3	0
8081	3	0
8083	3	0
8085	3	0
8087	3	0
8089	3	0
8091	3	0
8093	3	0
8095	3	0
8097	3	0
8099	3	0
8101	3	0
8103	3	0
8105	3	0
8107	3	0
8109	3	0
8111	3	0
8113	3	0
8115	3	0
8117	3	0
8119	3	0
8121	3	0
8123	3	0
8125	3	0
8127	3	0
8129	3	0
8131	3	0
8133	3	0
8135	3	0
8137	3	0
8139	3	0
8141	3	0
8143	3	0
8145	3	0
8147	3	0
8149	3	0
8151	3	0
8153	3	0
8155	3	0
8157	3	0
8159	3	0
8161	3	0
8163	3	0
8165	3	0
8167	3	0
8169	3	0
8171	3	0
8173	3	0
8175	3	0
8177	3	0
8179	3	0
8181	3	0
8183	3	0
8185	3	0
8187	3	0
8189	3	0
8191	3	0
8193	3	0
8195	3	0
8197	3	0
8199	3	0
8201	3	0
8203	3	0
8205	3	0
8207	3	0
8209	3	0
8211	3	0
8213	3	0
8215	3	0
8217	3	0
8219	3	0
8221	3	0
8223	3	0
8225	3	0
8227	3	0
8229	3	0
8231	3	0
8233	3	0
8235	3	0
8237	3	0
8239	3	0
8241	3	0
8243	3	0
8245	3	0
8247	3	0
8249	3	0
8251	3	0
8253	3	0
8255	3	0
8257	3	0
8259	3	0
8261	3	0
8263	3	0
8265	3	0
8267	3	0
8269	3	0
8271	3	0
8273	3	0
8275	3	0
8277	3	0
8279	3	0
8281	3	0
8283	3	0
8285	3	0
8287	3	0
8289	3	0
8291	3	0
8293	3	0
8295	3	0
8297	3	0
8299	3	0
8301	3	0
8303	3	0
8305	3	0
8307	3	0
8309	3	0
8311	3	0
8313	3	0
8315	3	0
8317	3	0
8319	3	0
8321	3	0
8323	3	0
8325	3	0
8327	3	0
8329	3	0
8331	3	0
8333	3	0
8335	3	0
8337	3	0
8339	3	0
8341	3	0
8343	3	0
8345	3	0
8347	3	0
8349	3	0
8351	3	0
8353	3	0
8355	3	0
8357	3	0
8359	3	0
8361	3	0
8363	3	0
8365	3	0
8367	3	0
8369	3	0
8371	3	0
8373	3	0
8375	3	0
8377	3	0
8379	3	0
8381	3	0
8383	3	0
8385	3	0
8387	3	0
8389	3	0
8391	3	0
8393	3	0
8395	3	0
8397	3	0
8399	3	0
8401	3	0
8403	3	0
8405	3	0
8407	3	0
8409	3	0
8411	3	0
8413	3	0
8415	3	0
8417	3	0
8419	3	0
8421	3	0
8423	3	0
8425	3	0
8427	3	0
8429	3	0
8431	3	0
8433	3	0
8435	3	0
8437	3	0
8439	3	0
8441	3	0
8443	3	0
8445	3	0
8447	3	0
8449	3	0
8451	3	0
8453	3	0
8455	3	0
8457	3	0
8459	3	0
8461	3	0
8463	3	0
8465	3	0
8467	3	0
8469	3	0
8471	3	0
8473	3	0
8475	3	0
8477	3	0
8479	3	0
8481	3	0
8483	3	0
8485	3	0
8487	3	0
8489	3	0
8491	3	0
8493	3	0
8495	3	0
8497	3	0
8499	3	0
8501	3	0
8503	3	0
8505	3	0
8507	3	0
8509	3	0
8511	3	0
8513	3	0
8515	3	0
8517	3	0
8519	3	0
8521	3	0
8523	3	0
8525	3	0
8527	3	0
8529	3	0
8531	3	0
8533	3	0
8535	3	0
8537	3	0
8539	3	0
8541	3	0
8543	3	0
8545	3	0
8547	3	0
8549	3	0
8551	3	0
8553	3	0
8555	3	0
8557	3	0
8559	3	0
8561	3	0
8563	3	0
8565	3	0
8567	3	0
8569	3	0
8571	3	0
8573	3	0
8575	3	0
8577	3	0
8579	3	0
8581	3	0
8583	3	0
8585	3	0
8587	3	0
8589	3	0
8591	3	0
8593	3	0
8595	3	0
8597	3	0
8599	3	0
8601	3	0
8603	3	0
8605	3	0
8607	3	0
8609	3	0
8611	3	0
8613	3	0
8615	3	0
8617	3	0
8619	3	0
8621	3	0
8623	3	0
8625	3	0
8627	3	0
8629	3	0
8631	3	0
8633	3	0
8635	3	0
8637	3	0
8639	3	0
8641	3	0
8643	3	0
8645	3	0
8647	3	0
8649	3	0
8651	3	0
8653	3	0
8655	3	0
8657	3	0
8659	3	0
8661	3	0
8663	3	0
8665	3	0
8667	3	0
8669	3	0
8671	3	0
8673	3	0
8675	3	0
8677	3	0
8679	3	0
8681	3	0
8683	3	0
8685	3	0
8687	3	0
8689	3	0
8691	3	0
8693	3	0
8695	3	0
8697	3	0
8699	3	0
8701	3	0
8703	3	0
8705	3	0
8707	3	0
8709	3	0
8711	3	0
8713	3	0
8715	3	0
8717	3	0
8719	3	0
8721	3	0
8723	3	0
8725	3	0
8727	3	0
8729	3	0
8731	3	0
8733	3	0
8735	3	0
8737	3	0
8739	3	0
8741	3	0
8743	3	0
8745	3	0
8747	3	0
8749	3	0
8751	3	0
8753	3	0
8755	3	0
8757	3	0
8759	3	0
8761	3	0
8763	3	0
8765	3	0
8767	3	0
8769	3	0
8771	3	0
8773	3	0
8775	3	0
8777	3	0
8779	3	0
8781	3	0
8783	3	0
8785	3	0
8787	3	0
8789	3	0
8791	3	0
8793	3	0
8795	3	0
8797	3	0
8799	3	0
8801	3	0
8803	3	0
8805	3	0
8807	3	0
8809	3	0
8811	3	0
8813	3	0
8815	3	0
8817	3	0
8819	3	0
8821	3	0
8823	3	0
8825	3	0
8827	3	0
8829	3	0
8831	3	0
8833	3	0
8835	3	0
8837	3	0
8839	3	0
8841	3	0
8843	3	0
8845	3	0
8847	3	0
8849	3	0
8851	3	0
8853	3	0
8855	3	0
8857	3	0
8859	3	0
8861	3	0
8863	3	0
8865	3	0
8867	3	0
8869	3	0
8871	3	0
8873	3	0
8875	3	0
8877	3	0
8879	3	0
8881	3	0
8883	3	0
8885	3	0
8887	3	0
8889	3	0
8891	3	0
8893	3	0
8895	3	0
8897	3	0
8899	3	0
8901	3	0
8903	3	0
8905	3	0
8907	3	0
8909	3	0
8911	3	0
8913	3	0
8915	3	0
8917	3	0
8919	3	0
8921	3	0
8923	3	0
8925	3	0
8927	3	0
8929	3	0
8931	3	0
8933	3	0
8935	3	0
8937	3	0
8939	3	0
8941	3	0
8943	3	0
8945	3	0
8947	3	0
8949	3	0
8951	3	0
8953	3	0
8955	3	0
8957	3	0
8959	3	0
8961	3	0
8963	3	0
8965	3	0
8967	3	0
8969	3	0
8971	3	0
8973	3	0
8975	3	0
8977	3	0
8979	3	0
8981	3	0
8983	3	0
8985	3	0
8987	3	0
8989	3	0
8991	3	0
8993	3	0
8995	3	0
8997	3	0
8999	3	0
9001	3	0
9003	3	0
9005	3	0
9007	3	0
9009	3	0
9011	3	0
9013	3	0
9015	3	0
9017	3	0
9019	3	0
9021	3	0
9023	3	0
9025	3	0
9027	3	0
9029	3	0
9031	3	0
9033	3	0
9035	3	0
9037	3	0
9039	3	0
9041	3	0
9043	3	0
9045	3	0
9047	3	0
9049	3	0
9051	3	0
9053	3	0
9055	3	0
9057	3	0
9059	3	0
9061	3	0
9063	3	0
9065	3	0
9067	3	0
9069	3	0
9071	3	0
9073	3	0
9075	3	0
9077	3	0
9079	3	0
9081	3	0
